440.5,439.5,99,169
438.49524408192906,433.2451104565929,98.83945477780759,171.58200370381866
441.30688653221995,436.1979006268545,97.99391798513591,172.6614497228535
440.7331975847385,434.5901858184876,97.50527891518647,173.8861292652007
442.617633262209,434.72970232245314,97.12873772992313,174.74874013906748
442.5681226130154,434.13323062146503,97.0645602443166,175.35749478171675
444.0036392533572,435.7527822674066,96.72890398923721,175.40850088581436
444.8338804511135,437.3772583158865,96.22542058569097,175.29485967714507
444.36426034134945,436.2061134706694,96.06637691830957,175.80893555665858
445.4998243319118,437.14465001736994,96.04870171504737,175.34342395236268
445.8547217014428,438.13114325422725,95.88025841355396,174.85118827782705
447.77174737409325,439.57611992798655,95.27259504585317,173.67824769333185
447.7132273890629,440.04541286588477,95.12388264078794,172.9657529342022
448.49196905758293,441.253035775527,94.98318275578197,172.25810472825242
449.91467584065583,441.45809818931707,94.66706534938041,171.89120453341224
450.1495826244559,444.79853558873606,93.923857971985,171.24410935569858
450.365007706655,442.74496480291634,93.61008499429042,171.1021793292851
451.95506812871287,444.44236430444437,93.32627018807749,171.3689232186851
452.345434990812,443.61277282845947,93.22758150639407,171.2445935783391
453.704617375784,444.7826609057299,93.29183049072256,170.3961662864462
454.31674993785657,446.67600144719205,93.32876019174984,169.69399362255888
454.8267110768639,447.04325190162825,93.43341007159498,169.16424390720985
455.40062267954914,448.8651426530304,93.37145164855785,168.6084300386067
456.0585447687783,448.64038556016953,93.53291502815921,167.74580650135925
456.8669711878734,450.51946507322555,93.28280539694688,167.34865588093265
457.04896946507404,450.961396778879,93.6017572530566,166.2847951297811
457.6715455668086,453.9060725906518,93.62414037845241,166.0447493267007
458.7853695189273,453.85845847094174,93.49895047439819,164.805625668881
459.413111573606,454.6629545990124,93.47255204886346,163.87172569265078
459.67041373042935,454.80955657197046,93.15559530678041,163.56291637994585
461.08649461074356,456.00500643518586,92.62026110085483,163.2221339077722
461.82528819235984,456.18117973861587,92.33895012551892,162.88698107094834
461.68451646739646,455.847293105952,92.45556987773573,162.69468959132666
462.54574632902376,457.7459243375263,92.4773926385357,163.09842257342964
463.8853347627089,455.06726483717443,92.34540858313133,163.52485339816894
463.4952479933463,455.7721159134117,92.4093922605589,163.80085094700357
464.0891877781586,457.1537282621117,92.2879535116283,163.9849731753391
465.55292829006027,457.33251780501985,91.84453730525358,164.23511756402536
465.84514149000523,458.8601065212418,91.89486723203902,163.47539606419863
466.55763507225424,460.9001048322291,91.5782757632274,162.96895681908566
466.7988495387233,460.3586097265781,91.46877029387228,161.72104946073125
466.9072926425241,462.3667003246207,90.92212422027134,161.64962000414798
468.3809698981196,461.52456493859205,90.05937015768885,161.46609101729413
470.049808038205,464.076147266847,89.23018801623556,161.51746785324647
470.24191740817935,462.1105597061859,88.67302128837282,160.94160533495074
470.7359929216756,464.6972807405933,87.88667734307973,160.88904434676328
472.09306371790814,465.4910518746351,87.10580203269629,160.53424403062212
473.2829225363605,466.1356177011142,86.38727788581986,160.0690683307852
474.8918987565388,467.0334987589241,85.98125324087351,159.43603690898252
475.3997864902236,469.10446071266733,85.65763426716762,159.4712284418647
475.9572411693024,468.20803210003083,85.45621401232737,158.29035200357873
476.9392033345491,470.41604282311823,84.91118003885144,157.87371925216718
477.6623042907079,470.8199780979572,84.51440468216742,157.02884837418685
479.1292984658693,471.0396170739514,84.0097166400722,156.2683837306758
479.03752022587696,472.70669965699227,83.82100968850773,155.82886592444206
480.48407643271315,474.2572803482815,83.20658069883129,155.3306231667416
480.14804568647173,473.33252417797553,83.27990149440706,154.2438790986621
481.239729341253,474.8653276135178,82.7135823291851,153.89373276644162
481.76158684185907,474.5713153856025,82.5101585896459,153.90525781974935
482.5935134248563,473.64061090091053,82.23130243388246,154.18673719890793
483.5675339371768,474.65351792613694,81.48539637609181,154.13869514590692
484.7396329855384,473.2258765131253,81.65415203760836,154.5541970213839
485.14347263019675,475.2506991598513,80.96875875509987,154.76418717638776
484.8498362885484,474.8340019990561,81.401815759824,154.5952967327346
485.57746905872824,474.64016753734813,81.35034271996021,154.6524151941431
486.7228903881485,474.24525092104886,81.46477850540975,154.66521003133673
487.2763169348005,474.97209682911824,81.15453099911149,154.14802734758328
488.3224358461642,473.7088363567699,81.05999362918863,153.98687996876308
488.4260155309883,474.6096219008771,80.36952394750767,153.9422245690635
489.53278529269494,475.4679576868058,79.83848764751366,153.4053369375212
491.2224680277207,474.3876499014866,79.70227002749867,152.88826963157277
